# steps = 60000000, dt =  1.00000E-07, zip = 10000
# total execution time =    177.785 sec
# steps =   60000000, dt =   1.0000E-07, zip =      10000
    0.075000  0.15590104E+001 -0.54472987E+000  0.66814667E-002
    0.076000  0.15598753E+001 -0.54520262E+000  0.67895615E-002
    0.077000  0.15607421E+001 -0.54567162E+000  0.68981683E-002
    0.078000  0.15616107E+001 -0.54613684E+000  0.70072861E-002
    0.079000  0.15624812E+001 -0.54659828E+000  0.71169136E-002
    0.080000  0.15633535E+001 -0.54705592E+000  0.72270495E-002
    0.081000  0.15642276E+001 -0.54750974E+000  0.73376924E-002
    0.082000  0.15651036E+001 -0.54795973E+000  0.74488410E-002
    0.083000  0.15659813E+001 -0.54840587E+000  0.75604939E-002
    0.084000  0.15668608E+001 -0.54884816E+000  0.76726494E-002
    0.085000  0.15677421E+001 -0.54928657E+000  0.77853061E-002
    0.086000  0.15686251E+001 -0.54972110E+000  0.78984624E-002
    0.087000  0.15695098E+001 -0.55015173E+000  0.80121166E-002
    0.088000  0.15703962E+001 -0.55057846E+000  0.81262682E-002
    0.089000  0.15712844E+001 -0.55100129E+000  0.82409219E-002
    0.090000  0.15721742E+001 -0.55142018E+000  0.83560840E-002
    0.091000  0.15730657E+001 -0.55183512E+000  0.84717527E-002
    0.092000  0.15739588E+001 -0.55224610E+000  0.85879262E-002
    0.093000  0.15748536E+001 -0.55265311E+000  0.87046024E-002
    0.094000  0.15757499E+001 -0.55305613E+000  0.88217794E-002
    0.095000  0.15766479E+001 -0.55345516E+000  0.89394552E-002
    0.096000  0.15775475E+001 -0.55385018E+000  0.90576275E-002
    0.097000  0.15784486E+001 -0.55424119E+000  0.91762942E-002
    0.098000  0.15793513E+001 -0.55462816E+000  0.92954532E-002
    0.099000  0.15802555E+001 -0.55501110E+000  0.94151020E-002
    0.100000  0.15811613E+001 -0.55539000E+000  0.95352385E-002
    0.101000  0.15820685E+001 -0.55576484E+000  0.96558601E-002
    0.102000  0.15829773E+001 -0.55613561E+000  0.97769645E-002
    0.103000  0.15838875E+001 -0.55650232E+000  0.98985494E-002
    0.104000  0.15847991E+001 -0.55686493E+000  0.10020623E-001
    0.105000  0.15857122E+001 -0.55722342E+000  0.10143189E-001
    0.106000  0.15866267E+001 -0.55757779E+000  0.10266245E-001
    0.107000  0.15875426E+001 -0.55792804E+000  0.10389788E-001
    0.108000  0.15884599E+001 -0.55827415E+000  0.10513815E-001
    0.109000  0.15893785E+001 -0.55861612E+000  0.10638324E-001
    0.110000  0.15902985E+001 -0.55895395E+000  0.10763312E-001
    0.111000  0.15912199E+001 -0.55928762E+000  0.10888775E-001
    0.112000  0.15921425E+001 -0.55961713E+000  0.11014712E-001
    0.113000  0.15930664E+001 -0.55994248E+000  0.11141119E-001
    0.114000  0.15939916E+001 -0.56026367E+000  0.11267993E-001
    0.115000  0.15949180E+001 -0.56058068E+000  0.11395331E-001
    0.116000  0.15958457E+001 -0.56089351E+000  0.11523131E-001
    0.117000  0.15967746E+001 -0.56120217E+000  0.11651388E-001
    0.118000  0.15977046E+001 -0.56150664E+000  0.11780105E-001
    0.119000  0.15986359E+001 -0.56180690E+000  0.11909294E-001
    0.120000  0.15995683E+001 -0.56210295E+000  0.12038950E-001
    0.121000  0.16005018E+001 -0.56239478E+000  0.12169073E-001
    0.122000  0.16014364E+001 -0.56268240E+000  0.12299657E-001
    0.123000  0.16023722E+001 -0.56296580E+000  0.12430699E-001
    0.124000  0.16033090E+001 -0.56324498E+000  0.12562197E-001
    0.125000  0.16042469E+001 -0.56351995E+000  0.12694147E-001
    0.126000  0.16051858E+001 -0.56379069E+000  0.12826545E-001
    0.127000  0.16061257E+001 -0.56405722E+000  0.12959388E-001
    0.128000  0.16070667E+001 -0.56431953E+000  0.13092672E-001
    0.129000  0.16080086E+001 -0.56457762E+000  0.13226394E-001
    0.130000  0.16089514E+001 -0.56483149E+000  0.13360550E-001
    0.131000  0.16098952E+001 -0.56508115E+000  0.13495137E-001
    0.132000  0.16108399E+001 -0.56532660E+000  0.13630155E-001
    0.133000  0.16117855E+001 -0.56556781E+000  0.13765616E-001
    0.134000  0.16127320E+001 -0.56580479E+000  0.13901521E-001
    0.135000  0.16136793E+001 -0.56603755E+000  0.14037864E-001
    0.136000  0.16146275E+001 -0.56626607E+000  0.14174643E-001
    0.137000  0.16155765E+001 -0.56649038E+000  0.14311853E-001
    0.138000  0.16165263E+001 -0.56671047E+000  0.14449491E-001
    0.139000  0.16174768E+001 -0.56692635E+000  0.14587552E-001
    0.140000  0.16184281E+001 -0.56713802E+000  0.14726034E-001
    0.141000  0.16193802E+001 -0.56734549E+000  0.14864931E-001
    0.142000  0.16203330E+001 -0.56754876E+000  0.15004241E-001
    0.143000  0.16212864E+001 -0.56774783E+000  0.15143959E-001
    0.144000  0.16222406E+001 -0.56794273E+000  0.15284081E-001
    0.145000  0.16231953E+001 -0.56813344E+000  0.15424604E-001
    0.146000  0.16241508E+001 -0.56831997E+000  0.15565527E-001
    0.147000  0.16251068E+001 -0.56850233E+000  0.15706867E-001
    0.148000  0.16260635E+001 -0.56868050E+000  0.15848621E-001
    0.149000  0.16270207E+001 -0.56885449E+000  0.15990786E-001
    0.150000  0.16279784E+001 -0.56902433E+000  0.16133358E-001
    0.151000  0.16289367E+001 -0.56919000E+000  0.16276332E-001
    0.152000  0.16298956E+001 -0.56935153E+000  0.16419704E-001
    0.153000  0.16308549E+001 -0.56950892E+000  0.16563471E-001
    0.154000  0.16318147E+001 -0.56966218E+000  0.16707627E-001
    0.155000  0.16327749E+001 -0.56981132E+000  0.16852170E-001
    0.156000  0.16337356E+001 -0.56995635E+000  0.16997095E-001
    0.157000  0.16346967E+001 -0.57009727E+000  0.17142397E-001
    0.158000  0.16356583E+001 -0.57023411E+000  0.17288073E-001
    0.159000  0.16366202E+001 -0.57036686E+000  0.17434118E-001
    0.160000  0.16375825E+001 -0.57049554E+000  0.17580537E-001
    0.161000  0.16385451E+001 -0.57062014E+000  0.17727346E-001
    0.162000  0.16395080E+001 -0.57074068E+000  0.17874541E-001
    0.163000  0.16404713E+001 -0.57085715E+000  0.18022119E-001
    0.164000  0.16414348E+001 -0.57096959E+000  0.18170075E-001
    0.165000  0.16423986E+001 -0.57107799E+000  0.18318405E-001
    0.166000  0.16433627E+001 -0.57118237E+000  0.18467105E-001
    0.167000  0.16443270E+001 -0.57128274E+000  0.18616170E-001
    0.168000  0.16452915E+001 -0.57137912E+000  0.18765597E-001
    0.169000  0.16462562E+001 -0.57147152E+000  0.18915381E-001
    0.170000  0.16472212E+001 -0.57155994E+000  0.19065518E-001
    0.171000  0.16481862E+001 -0.57164441E+000  0.19216004E-001
    0.172000  0.16491515E+001 -0.57172494E+000  0.19366834E-001
    0.173000  0.16501168E+001 -0.57180154E+000  0.19518004E-001
    0.174000  0.16510823E+001 -0.57187421E+000  0.19669527E-001
    0.175000  0.16520479E+001 -0.57194297E+000  0.19821416E-001
    0.176000  0.16530136E+001 -0.57200782E+000  0.19973667E-001
    0.177000  0.16539793E+001 -0.57206878E+000  0.20126276E-001
    0.178000  0.16549450E+001 -0.57212587E+000  0.20279239E-001
    0.179000  0.16559108E+001 -0.57217909E+000  0.20432551E-001
    0.180000  0.16568766E+001 -0.57222847E+000  0.20586208E-001
    0.181000  0.16578424E+001 -0.57227402E+000  0.20740206E-001
    0.182000  0.16588082E+001 -0.57231575E+000  0.20894541E-001
    0.183000  0.16597740E+001 -0.57235368E+000  0.21049208E-001
    0.184000  0.16607397E+001 -0.57238782E+000  0.21204203E-001
    0.185000  0.16617054E+001 -0.57241819E+000  0.21359523E-001
    0.186000  0.16626710E+001 -0.57244481E+000  0.21515163E-001
    0.187000  0.16636365E+001 -0.57246769E+000  0.21671119E-001
    0.188000  0.16646019E+001 -0.57248684E+000  0.21827419E-001
    0.189000  0.16655671E+001 -0.57250227E+000  0.21984074E-001
    0.190000  0.16665322E+001 -0.57251399E+000  0.22141078E-001
    0.191000  0.16674972E+001 -0.57252202E+000  0.22298429E-001
    0.192000  0.16684620E+001 -0.57252638E+000  0.22456121E-001
    0.193000  0.16694266E+001 -0.57252708E+000  0.22614150E-001
    0.194000  0.16703909E+001 -0.57252415E+000  0.22772512E-001
    0.195000  0.16713551E+001 -0.57251759E+000  0.22931203E-001
    0.196000  0.16723191E+001 -0.57250742E+000  0.23090219E-001
    0.197000  0.16732828E+001 -0.57249367E+000  0.23249555E-001
    0.198000  0.16742463E+001 -0.57247634E+000  0.23409208E-001
    0.199000  0.16752095E+001 -0.57245545E+000  0.23569173E-001
    0.200000  0.16761725E+001 -0.57243103E+000  0.23729446E-001
    0.201000  0.16771351E+001 -0.57240308E+000  0.23890016E-001
    0.202000  0.16780976E+001 -0.57237162E+000  0.24050817E-001
    0.203000  0.16790597E+001 -0.57233666E+000  0.24211831E-001
    0.204000  0.16800216E+001 -0.57229821E+000  0.24373057E-001
    0.205000  0.16809832E+001 -0.57225629E+000  0.24534489E-001
    0.206000  0.16819444E+001 -0.57221092E+000  0.24696125E-001
    0.207000  0.16829054E+001 -0.57216212E+000  0.24857960E-001
    0.208000  0.16838661E+001 -0.57210990E+000  0.25019993E-001
    0.209000  0.16848264E+001 -0.57205427E+000  0.25182218E-001
    0.210000  0.16857864E+001 -0.57199526E+000  0.25344633E-001
    0.211000  0.16867461E+001 -0.57193288E+000  0.25507235E-001
    0.212000  0.16877054E+001 -0.57186715E+000  0.25670019E-001
    0.213000  0.16886643E+001 -0.57179809E+000  0.25832983E-001
    0.214000  0.16896228E+001 -0.57172570E+000  0.25996124E-001
    0.215000  0.16905810E+001 -0.57165002E+000  0.26159429E-001
    0.216000  0.16915388E+001 -0.57157103E+000  0.26322868E-001
    0.217000  0.16924962E+001 -0.57148877E+000  0.26486432E-001
    0.218000  0.16934532E+001 -0.57140325E+000  0.26650120E-001
    0.219000  0.16944099E+001 -0.57131448E+000  0.26813927E-001
    0.220000  0.16953661E+001 -0.57122248E+000  0.26977852E-001
    0.221000  0.16963219E+001 -0.57112727E+000  0.27141892E-001
    0.222000  0.16972772E+001 -0.57102886E+000  0.27306043E-001
    0.223000  0.16982322E+001 -0.57092727E+000  0.27470303E-001
    0.224000  0.16991867E+001 -0.57082251E+000  0.27634668E-001
    0.225000  0.17001407E+001 -0.57071461E+000  0.27799137E-001
    0.226000  0.17010943E+001 -0.57060358E+000  0.27963706E-001
    0.227000  0.17020475E+001 -0.57048943E+000  0.28128372E-001
    0.228000  0.17030001E+001 -0.57037218E+000  0.28293134E-001
    0.229000  0.17039523E+001 -0.57025184E+000  0.28457975E-001
    0.230000  0.17049040E+001 -0.57012843E+000  0.28622861E-001
    0.231000  0.17058553E+001 -0.57000196E+000  0.28787786E-001
    0.232000  0.17068061E+001 -0.56987245E+000  0.28952748E-001
    0.233000  0.17077564E+001 -0.56973990E+000  0.29117744E-001
    0.234000  0.17087062E+001 -0.56960434E+000  0.29282773E-001
    0.235000  0.17096555E+001 -0.56946578E+000  0.29447833E-001
    0.236000  0.17106044E+001 -0.56932425E+000  0.29612920E-001
    0.237000  0.17115527E+001 -0.56917974E+000  0.29778033E-001
    0.238000  0.17125005E+001 -0.56903228E+000  0.29943169E-001
    0.239000  0.17134478E+001 -0.56888189E+000  0.30108326E-001
    0.240000  0.17143945E+001 -0.56872858E+000  0.30273503E-001
    0.241000  0.17153407E+001 -0.56857236E+000  0.30438697E-001
    0.242000  0.17162864E+001 -0.56841325E+000  0.30603905E-001
    0.243000  0.17172316E+001 -0.56825127E+000  0.30769110E-001
    0.244000  0.17181762E+001 -0.56808642E+000  0.30934260E-001
    0.245000  0.17191203E+001 -0.56791871E+000  0.31099353E-001
    0.246000  0.17200639E+001 -0.56774817E+000  0.31264385E-001
    0.247000  0.17210070E+001 -0.56757479E+000  0.31429356E-001
    0.248000  0.17219495E+001 -0.56739861E+000  0.31594264E-001
    0.249000  0.17228915E+001 -0.56721964E+000  0.31759106E-001
    0.250000  0.17238330E+001 -0.56703788E+000  0.31923883E-001
    0.251000  0.17247739E+001 -0.56685336E+000  0.32088591E-001
    0.252000  0.17257142E+001 -0.56666608E+000  0.32253230E-001
    0.253000  0.17266540E+001 -0.56647606E+000  0.32417798E-001
    0.254000  0.17275932E+001 -0.56628333E+000  0.32582293E-001
    0.255000  0.17285319E+001 -0.56608788E+000  0.32746715E-001
    0.256000  0.17294700E+001 -0.56588974E+000  0.32911061E-001
    0.257000  0.17304075E+001 -0.56568891E+000  0.33075326E-001
    0.258000  0.17313444E+001 -0.56548542E+000  0.33239487E-001
    0.259000  0.17322808E+001 -0.56527927E+000  0.33403542E-001
    0.260000  0.17332166E+001 -0.56507047E+000  0.33567489E-001
    0.261000  0.17341518E+001 -0.56485904E+000  0.33731328E-001
    0.262000  0.17350864E+001 -0.56464500E+000  0.33895056E-001
    0.263000  0.17360204E+001 -0.56442835E+000  0.34058674E-001
    0.264000  0.17369539E+001 -0.56420911E+000  0.34222179E-001
    0.265000  0.17378867E+001 -0.56398729E+000  0.34385570E-001
    0.266000  0.17388190E+001 -0.56376291E+000  0.34548847E-001
    0.267000  0.17397506E+001 -0.56353599E+000  0.34712008E-001
    0.268000  0.17406817E+001 -0.56330652E+000  0.34875053E-001
    0.269000  0.17416121E+001 -0.56307453E+000  0.35037980E-001
    0.270000  0.17425419E+001 -0.56284003E+000  0.35200788E-001
    0.271000  0.17434711E+001 -0.56260304E+000  0.35363473E-001
    0.272000  0.17443997E+001 -0.56236355E+000  0.35526009E-001
    0.273000  0.17453277E+001 -0.56212159E+000  0.35688386E-001
    0.274000  0.17462551E+001 -0.56187716E+000  0.35850604E-001
    0.275000  0.17471819E+001 -0.56163029E+000  0.36012663E-001
    0.276000  0.17481081E+001 -0.56138097E+000  0.36174560E-001
    0.277000  0.17490336E+001 -0.56112923E+000  0.36336297E-001
    0.278000  0.17499586E+001 -0.56087508E+000  0.36497871E-001
    0.279000  0.17508829E+001 -0.56061852E+000  0.36659283E-001
    0.280000  0.17518066E+001 -0.56035957E+000  0.36820531E-001
    0.281000  0.17527296E+001 -0.56009825E+000  0.36981616E-001
    0.282000  0.17536520E+001 -0.55983456E+000  0.37142535E-001
    0.283000  0.17545738E+001 -0.55956851E+000  0.37303289E-001
    0.284000  0.17554950E+001 -0.55930013E+000  0.37463878E-001
    0.285000  0.17564155E+001 -0.55902941E+000  0.37624299E-001
    0.286000  0.17573354E+001 -0.55875638E+000  0.37784525E-001
    0.287000  0.17582547E+001 -0.55848103E+000  0.37944526E-001
    0.288000  0.17591734E+001 -0.55820338E+000  0.38104302E-001
    0.289000  0.17600914E+001 -0.55792344E+000  0.38263853E-001
    0.290000  0.17610089E+001 -0.55764123E+000  0.38423179E-001
    0.291000  0.17619257E+001 -0.55735674E+000  0.38582279E-001
    0.292000  0.17628418E+001 -0.55707000E+000  0.38741153E-001
    0.293000  0.17637574E+001 -0.55678102E+000  0.38899800E-001
    0.294000  0.17646723E+001 -0.55648980E+000  0.39058222E-001
    0.295000  0.17655866E+001 -0.55619636E+000  0.39216417E-001
    0.296000  0.17665002E+001 -0.55590070E+000  0.39374385E-001
    0.297000  0.17674133E+001 -0.55560285E+000  0.39532126E-001
    0.298000  0.17683256E+001 -0.55530280E+000  0.39689640E-001
    0.299000  0.17692374E+001 -0.55500057E+000  0.39846926E-001
    0.300000  0.17701485E+001 -0.55469617E+000  0.40003983E-001
    0.301000  0.17710589E+001 -0.55438962E+000  0.40160792E-001
    0.302000  0.17719687E+001 -0.55408092E+000  0.40317351E-001
    0.303000  0.17728779E+001 -0.55377008E+000  0.40473661E-001
    0.304000  0.17737865E+001 -0.55345711E+000  0.40629721E-001
    0.305000  0.17746944E+001 -0.55314203E+000  0.40785531E-001
    0.306000  0.17756017E+001 -0.55282484E+000  0.40941091E-001
    0.307000  0.17765083E+001 -0.55250555E+000  0.41096401E-001
    0.308000  0.17774143E+001 -0.55218418E+000  0.41251462E-001
    0.309000  0.17783196E+001 -0.55186072E+000  0.41406273E-001
    0.310000  0.17792243E+001 -0.55153521E+000  0.41560834E-001
    0.311000  0.17801283E+001 -0.55120763E+000  0.41715145E-001
    0.312000  0.17810317E+001 -0.55087800E+000  0.41869207E-001
    0.313000  0.17819344E+001 -0.55054634E+000  0.42023019E-001
    0.314000  0.17828365E+001 -0.55021265E+000  0.42176582E-001
    0.315000  0.17837379E+001 -0.54987694E+000  0.42329884E-001
    0.316000  0.17846387E+001 -0.54953921E+000  0.42482905E-001
    0.317000  0.17855388E+001 -0.54919948E+000  0.42635647E-001
    0.318000  0.17864383E+001 -0.54885776E+000  0.42788108E-001
    0.319000  0.17873371E+001 -0.54851405E+000  0.42940290E-001
    0.320000  0.17882353E+001 -0.54816836E+000  0.43092193E-001
    0.321000  0.17891329E+001 -0.54782070E+000  0.43243816E-001
    0.322000  0.17900298E+001 -0.54747109E+000  0.43395160E-001
    0.323000  0.17909260E+001 -0.54711952E+000  0.43546226E-001
    0.324000  0.17918216E+001 -0.54676601E+000  0.43697013E-001
    0.325000  0.17927165E+001 -0.54641056E+000  0.43847522E-001
    0.326000  0.17936108E+001 -0.54605319E+000  0.43997753E-001
    0.327000  0.17945044E+001 -0.54569390E+000  0.44147707E-001
    0.328000  0.17953973E+001 -0.54533270E+000  0.44297383E-001
    0.329000  0.17962896E+001 -0.54496960E+000  0.44446783E-001
    0.330000  0.17971813E+001 -0.54460460E+000  0.44595877E-001
    0.331000  0.17980723E+001 -0.54423772E+000  0.44744643E-001
    0.332000  0.17989626E+001 -0.54386897E+000  0.44893081E-001
    0.333000  0.17998523E+001 -0.54349834E+000  0.45041192E-001
    0.334000  0.18007414E+001 -0.54312585E+000  0.45188976E-001
    0.335000  0.18016299E+001 -0.54275151E+000  0.45336434E-001
    0.336000  0.18025177E+001 -0.54237532E+000  0.45483567E-001
    0.337000  0.18034048E+001 -0.54199729E+000  0.45630374E-001
    0.338000  0.18042913E+001 -0.54161743E+000  0.45776857E-001
    0.339000  0.18051772E+001 -0.54123575E+000  0.45923015E-001
    0.340000  0.18060624E+001 -0.54085226E+000  0.46068851E-001
    0.341000  0.18069469E+001 -0.54046695E+000  0.46214363E-001
    0.342000  0.18078308E+001 -0.54007984E+000  0.46359553E-001
    0.343000  0.18087141E+001 -0.53969094E+000  0.46504421E-001
    0.344000  0.18095967E+001 -0.53930026E+000  0.46648968E-001
    0.345000  0.18104786E+001 -0.53890780E+000  0.46793182E-001
    0.346000  0.18113599E+001 -0.53851357E+000  0.46937054E-001
    0.347000  0.18122406E+001 -0.53811759E+000  0.47080585E-001
    0.348000  0.18131206E+001 -0.53771985E+000  0.47223774E-001
    0.349000  0.18140000E+001 -0.53732037E+000  0.47366624E-001
    0.350000  0.18148787E+001 -0.53691916E+000  0.47509135E-001
    0.351000  0.18157568E+001 -0.53651621E+000  0.47651307E-001
    0.352000  0.18166342E+001 -0.53611154E+000  0.47793140E-001
    0.353000  0.18175110E+001 -0.53570515E+000  0.47934637E-001
    0.354000  0.18183872E+001 -0.53529706E+000  0.48075797E-001
    0.355000  0.18192626E+001 -0.53488726E+000  0.48216621E-001
    0.356000  0.18201375E+001 -0.53447576E+000  0.48357110E-001
    0.357000  0.18210116E+001 -0.53406258E+000  0.48497265E-001
    0.358000  0.18218851E+001 -0.53364771E+000  0.48637085E-001
    0.359000  0.18227580E+001 -0.53323116E+000  0.48776573E-001
    0.360000  0.18236302E+001 -0.53281295E+000  0.48915713E-001
    0.361000  0.18245018E+001 -0.53239308E+000  0.49054488E-001
    0.362000  0.18253727E+001 -0.53197156E+000  0.49192899E-001
    0.363000  0.18262430E+001 -0.53154839E+000  0.49330946E-001
    0.364000  0.18271126E+001 -0.53112358E+000  0.49468631E-001
    0.365000  0.18279816E+001 -0.53069714E+000  0.49605954E-001
    0.366000  0.18288500E+001 -0.53026907E+000  0.49742915E-001
    0.367000  0.18297177E+001 -0.52983938E+000  0.49879516E-001
    0.368000  0.18305848E+001 -0.52940808E+000  0.50015758E-001
    0.369000  0.18314512E+001 -0.52897517E+000  0.50151641E-001
    0.370000  0.18323170E+001 -0.52854065E+000  0.50287167E-001
    0.371000  0.18331821E+001 -0.52810454E+000  0.50422336E-001
    0.372000  0.18340466E+001 -0.52766683E+000  0.50557148E-001
    0.373000  0.18349104E+001 -0.52722754E+000  0.50691606E-001
    0.374000  0.18357735E+001 -0.52678667E+000  0.50825709E-001
    0.375000  0.18366361E+001 -0.52634423E+000  0.50959451E-001
    0.376000  0.18374979E+001 -0.52590023E+000  0.51092804E-001
    0.377000  0.18383592E+001 -0.52545467E+000  0.51225766E-001
    0.378000  0.18392198E+001 -0.52500756E+000  0.51358338E-001
    0.379000  0.18400798E+001 -0.52455889E+000  0.51490522E-001
    0.380000  0.18409391E+001 -0.52410867E+000  0.51622318E-001
    0.381000  0.18417978E+001 -0.52365691E+000  0.51753728E-001
    0.382000  0.18426559E+001 -0.52320359E+000  0.51884753E-001
    0.383000  0.18435133E+001 -0.52274874E+000  0.52015393E-001
    0.384000  0.18443700E+001 -0.52229236E+000  0.52145649E-001
    0.385000  0.18452261E+001 -0.52183445E+000  0.52275523E-001
    0.386000  0.18460816E+001 -0.52137501E+000  0.52405016E-001
    0.387000  0.18469364E+001 -0.52091406E+000  0.52534128E-001
    0.388000  0.18477905E+001 -0.52045159E+000  0.52662861E-001
    0.389000  0.18486440E+001 -0.51998761E+000  0.52791215E-001
    0.390000  0.18494969E+001 -0.51952213E+000  0.52919192E-001
    0.391000  0.18503490E+001 -0.51905517E+000  0.53046815E-001
    0.392000  0.18512005E+001 -0.51858674E+000  0.53174101E-001
    0.393000  0.18520514E+001 -0.51811684E+000  0.53301049E-001
    0.394000  0.18529016E+001 -0.51764549E+000  0.53427660E-001
    0.395000  0.18537511E+001 -0.51717267E+000  0.53553935E-001
    0.396000  0.18545999E+001 -0.51669841E+000  0.53679876E-001
    0.397000  0.18554481E+001 -0.51622270E+000  0.53805482E-001
    0.398000  0.18562956E+001 -0.51574554E+000  0.53930755E-001
    0.399000  0.18571425E+001 -0.51526696E+000  0.54055696E-001
    0.400000  0.18579886E+001 -0.51478693E+000  0.54180305E-001
    0.401000  0.18588341E+001 -0.51430548E+000  0.54304583E-001
    0.402000  0.18596790E+001 -0.51382261E+000  0.54428531E-001
    0.403000  0.18605231E+001 -0.51333832E+000  0.54552150E-001
    0.404000  0.18613666E+001 -0.51285261E+000  0.54675441E-001
    0.405000  0.18622094E+001 -0.51236549E+000  0.54798404E-001
    0.406000  0.18630515E+001 -0.51187697E+000  0.54921043E-001
